TIMESTAMP, EVENT, PSI_SOME_AVG10, PSI_SOME_AVG60, PSI_FULL_AVG10, PSI_FULL_AVG60, MEM_AVAIL_KB, COND_MEM_PRESSURE, COND_PSI_PRESSURE
2026-03-13T06:43:55.642Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15334148, False, False
2026-03-13T06:43:57.809Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15324180, False, False
2026-03-13T06:43:59.973Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15321960, False, False
2026-03-13T06:44:02.137Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292684, False, False
2026-03-13T06:44:04.305Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15328348, False, False
2026-03-13T06:44:06.469Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15328868, False, False
2026-03-13T06:44:08.632Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15328136, False, False
2026-03-13T06:44:10.797Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15333140, False, False
2026-03-13T06:44:12.962Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15318984, False, False
2026-03-13T06:44:15.140Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15330496, False, False
2026-03-13T06:44:17.321Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312656, False, False
2026-03-13T06:44:19.492Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15333156, False, False
2026-03-13T06:44:21.658Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15319556, False, False
2026-03-13T06:44:23.822Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15318960, False, False
2026-03-13T06:44:25.987Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15321572, False, False
2026-03-13T06:44:28.150Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15316636, False, False
2026-03-13T06:44:30.316Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15315452, False, False
2026-03-13T06:44:32.481Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305532, False, False
2026-03-13T06:44:34.667Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15321160, False, False
2026-03-13T06:44:36.834Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15320400, False, False
2026-03-13T06:44:39.002Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15319784, False, False
2026-03-13T06:44:41.167Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15315004, False, False
2026-03-13T06:44:43.330Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310992, False, False
2026-03-13T06:44:45.506Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313844, False, False
2026-03-13T06:44:47.685Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312688, False, False
2026-03-13T06:44:49.865Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313024, False, False
2026-03-13T06:44:52.032Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15320384, False, False
2026-03-13T06:44:54.198Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15317936, False, False
2026-03-13T06:44:56.364Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15317040, False, False
2026-03-13T06:44:58.530Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300060, False, False
2026-03-13T06:45:00.696Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15319920, False, False
2026-03-13T06:45:02.860Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312500, False, False
2026-03-13T06:45:05.032Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15315188, False, False
2026-03-13T06:45:07.198Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310544, False, False
2026-03-13T06:45:09.360Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308068, False, False
2026-03-13T06:45:11.528Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297652, False, False
2026-03-13T06:45:13.701Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305940, False, False
2026-03-13T06:45:15.885Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303308, False, False
2026-03-13T06:45:18.053Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313988, False, False
2026-03-13T06:45:20.219Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301628, False, False
2026-03-13T06:45:22.387Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312532, False, False
2026-03-13T06:45:24.555Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297692, False, False
2026-03-13T06:45:26.723Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15314520, False, False
2026-03-13T06:45:28.889Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15290740, False, False
2026-03-13T06:45:31.052Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313540, False, False
2026-03-13T06:45:33.218Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313796, False, False
2026-03-13T06:45:35.384Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302744, False, False
2026-03-13T06:45:37.550Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15314544, False, False
2026-03-13T06:45:39.715Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312896, False, False
2026-03-13T06:45:41.882Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312988, False, False
2026-03-13T06:45:44.052Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294056, False, False
2026-03-13T06:45:46.241Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15314976, False, False
2026-03-13T06:45:48.411Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 14469644, False, False
2026-03-13T06:45:50.596Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15285304, False, False
2026-03-13T06:45:52.770Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312048, False, False
2026-03-13T06:45:54.933Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298312, False, False
2026-03-13T06:45:57.095Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312416, False, False
2026-03-13T06:45:59.258Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312844, False, False
2026-03-13T06:46:01.437Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292468, False, False
2026-03-13T06:46:03.607Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311172, False, False
2026-03-13T06:46:05.772Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15279460, False, False
2026-03-13T06:46:07.941Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304104, False, False
2026-03-13T06:46:10.108Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312544, False, False
2026-03-13T06:46:12.276Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298740, False, False
2026-03-13T06:46:14.455Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312140, False, False
2026-03-13T06:46:16.631Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303692, False, False
2026-03-13T06:46:18.801Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312968, False, False
2026-03-13T06:46:20.964Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297552, False, False
2026-03-13T06:46:23.129Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308204, False, False
2026-03-13T06:46:25.297Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292852, False, False
2026-03-13T06:46:27.463Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309444, False, False
2026-03-13T06:46:29.630Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306116, False, False
2026-03-13T06:46:31.798Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304700, False, False
2026-03-13T06:46:33.961Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309584, False, False
2026-03-13T06:46:36.124Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302272, False, False
2026-03-13T06:46:38.288Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309468, False, False
2026-03-13T06:46:40.452Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292144, False, False
2026-03-13T06:46:42.616Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312080, False, False
2026-03-13T06:46:44.791Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309828, False, False
2026-03-13T06:46:46.967Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308212, False, False
2026-03-13T06:46:49.131Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310968, False, False
2026-03-13T06:46:51.299Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302260, False, False
2026-03-13T06:46:53.465Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311096, False, False
2026-03-13T06:46:55.631Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296732, False, False
2026-03-13T06:46:57.798Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309600, False, False
2026-03-13T06:46:59.963Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307564, False, False
2026-03-13T06:47:02.132Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311748, False, False
2026-03-13T06:47:04.300Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312032, False, False
2026-03-13T06:47:06.466Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15284920, False, False
2026-03-13T06:47:08.632Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308992, False, False
2026-03-13T06:47:10.798Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309016, False, False
2026-03-13T06:47:13.004Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312272, False, False
2026-03-13T06:47:15.179Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299168, False, False
2026-03-13T06:47:17.344Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296428, False, False
2026-03-13T06:47:19.510Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307820, False, False
2026-03-13T06:47:21.674Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292016, False, False
2026-03-13T06:47:23.840Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304128, False, False
2026-03-13T06:47:26.007Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306968, False, False
2026-03-13T06:47:28.175Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313052, False, False
2026-03-13T06:47:30.341Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310064, False, False
2026-03-13T06:47:32.507Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299600, False, False
2026-03-13T06:47:34.671Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304104, False, False
2026-03-13T06:47:36.837Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307576, False, False
2026-03-13T06:47:38.999Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310920, False, False
2026-03-13T06:47:41.170Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309588, False, False
2026-03-13T06:47:43.353Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299532, False, False
2026-03-13T06:47:45.542Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302420, False, False
2026-03-13T06:47:47.708Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309056, False, False
2026-03-13T06:47:49.872Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308000, False, False
2026-03-13T06:47:52.036Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15287240, False, False
2026-03-13T06:47:54.205Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310692, False, False
2026-03-13T06:47:56.373Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298592, False, False
2026-03-13T06:47:58.538Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313072, False, False
2026-03-13T06:48:00.706Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311188, False, False
2026-03-13T06:48:02.872Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297408, False, False
2026-03-13T06:48:05.042Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313144, False, False
2026-03-13T06:48:07.210Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294388, False, False
2026-03-13T06:48:09.378Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308208, False, False
2026-03-13T06:48:11.547Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292992, False, False
2026-03-13T06:48:13.729Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296720, False, False
2026-03-13T06:48:15.900Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306024, False, False
2026-03-13T06:48:18.067Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295124, False, False
2026-03-13T06:48:20.233Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310948, False, False
2026-03-13T06:48:22.400Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296904, False, False
2026-03-13T06:48:24.583Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15286568, False, False
2026-03-13T06:48:26.746Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305612, False, False
2026-03-13T06:48:28.914Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300072, False, False
2026-03-13T06:48:31.080Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311892, False, False
2026-03-13T06:48:33.245Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296696, False, False
2026-03-13T06:48:35.412Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305652, False, False
2026-03-13T06:48:37.577Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310592, False, False
2026-03-13T06:48:39.750Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304480, False, False
2026-03-13T06:48:41.921Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307756, False, False
2026-03-13T06:48:44.102Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298944, False, False
2026-03-13T06:48:46.275Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309260, False, False
2026-03-13T06:48:48.442Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15287452, False, False
2026-03-13T06:48:50.604Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15287508, False, False
2026-03-13T06:48:52.772Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310664, False, False
2026-03-13T06:48:54.940Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301456, False, False
2026-03-13T06:48:57.110Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308352, False, False
2026-03-13T06:48:59.276Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297172, False, False
2026-03-13T06:49:01.441Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305916, False, False
2026-03-13T06:49:03.608Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294728, False, False
2026-03-13T06:49:05.775Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299280, False, False
2026-03-13T06:49:07.942Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308480, False, False
2026-03-13T06:49:10.106Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301784, False, False
2026-03-13T06:49:12.273Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308124, False, False
2026-03-13T06:49:14.447Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304440, False, False
2026-03-13T06:49:16.615Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302412, False, False
2026-03-13T06:49:18.785Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15280616, False, False
2026-03-13T06:49:20.951Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15291808, False, False
2026-03-13T06:49:23.118Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309548, False, False
2026-03-13T06:49:25.282Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298988, False, False
2026-03-13T06:49:27.448Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15290432, False, False
2026-03-13T06:49:29.611Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299536, False, False
2026-03-13T06:49:31.778Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308236, False, False
2026-03-13T06:49:33.945Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299440, False, False
2026-03-13T06:49:36.132Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304136, False, False
2026-03-13T06:49:38.294Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297308, False, False
2026-03-13T06:49:40.465Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297752, False, False
2026-03-13T06:49:42.640Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310452, False, False
2026-03-13T06:49:44.808Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15284080, False, False
2026-03-13T06:49:46.977Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301212, False, False
2026-03-13T06:49:49.144Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295504, False, False
2026-03-13T06:49:51.318Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301256, False, False
2026-03-13T06:49:53.483Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307624, False, False
2026-03-13T06:49:55.647Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295484, False, False
2026-03-13T06:49:57.809Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303176, False, False
2026-03-13T06:49:59.975Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300356, False, False
2026-03-13T06:50:02.141Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308988, False, False
2026-03-13T06:50:04.306Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311520, False, False
2026-03-13T06:50:06.473Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301944, False, False
2026-03-13T06:50:08.642Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299728, False, False
2026-03-13T06:50:10.822Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303380, False, False
2026-03-13T06:50:12.987Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306004, False, False
2026-03-13T06:50:15.155Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15293640, False, False
2026-03-13T06:50:17.324Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312300, False, False
2026-03-13T06:50:19.490Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308440, False, False
2026-03-13T06:50:21.655Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307020, False, False
2026-03-13T06:50:23.821Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303364, False, False
2026-03-13T06:50:25.988Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308252, False, False
2026-03-13T06:50:28.154Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310688, False, False
2026-03-13T06:50:30.319Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15290312, False, False
2026-03-13T06:50:32.482Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312204, False, False
2026-03-13T06:50:34.651Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307952, False, False
2026-03-13T06:50:36.826Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297016, False, False
2026-03-13T06:50:39.007Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304004, False, False
2026-03-13T06:50:41.175Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301744, False, False
2026-03-13T06:50:43.342Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312204, False, False
2026-03-13T06:50:45.508Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15287728, False, False
2026-03-13T06:50:47.676Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308880, False, False
2026-03-13T06:50:49.845Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312460, False, False
2026-03-13T06:50:52.009Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 14965412, False, False
2026-03-13T06:50:54.193Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15288476, False, False
2026-03-13T06:50:56.361Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297704, False, False
2026-03-13T06:50:58.525Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310616, False, False
2026-03-13T06:51:00.706Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305392, False, False
2026-03-13T06:51:02.910Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313080, False, False
2026-03-13T06:51:05.077Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311564, False, False
2026-03-13T06:51:07.242Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302208, False, False
2026-03-13T06:51:09.405Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308664, False, False
2026-03-13T06:51:11.570Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300396, False, False
2026-03-13T06:51:13.733Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298780, False, False
2026-03-13T06:51:15.896Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292136, False, False
2026-03-13T06:51:18.060Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297588, False, False
2026-03-13T06:51:20.225Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15312192, False, False
2026-03-13T06:51:22.391Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303708, False, False
2026-03-13T06:51:24.556Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15313052, False, False
2026-03-13T06:51:26.723Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15286832, False, False
2026-03-13T06:51:28.903Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294508, False, False
2026-03-13T06:51:31.091Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297640, False, False
2026-03-13T06:51:33.258Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15293184, False, False
2026-03-13T06:51:35.430Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309344, False, False
2026-03-13T06:51:37.595Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299012, False, False
2026-03-13T06:51:39.758Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307428, False, False
2026-03-13T06:51:41.921Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15288564, False, False
2026-03-13T06:51:44.089Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295764, False, False
2026-03-13T06:51:46.257Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304004, False, False
2026-03-13T06:51:48.420Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306896, False, False
2026-03-13T06:51:50.585Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302572, False, False
2026-03-13T06:51:52.750Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306836, False, False
2026-03-13T06:51:54.915Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305708, False, False
2026-03-13T06:51:57.082Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300616, False, False
2026-03-13T06:51:59.259Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305740, False, False
2026-03-13T06:52:01.438Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304344, False, False
2026-03-13T06:52:03.611Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295532, False, False
2026-03-13T06:52:05.777Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295816, False, False
2026-03-13T06:52:07.944Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300516, False, False
2026-03-13T06:52:10.113Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297384, False, False
2026-03-13T06:52:12.281Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15286708, False, False
2026-03-13T06:52:14.468Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307560, False, False
2026-03-13T06:52:16.635Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301872, False, False
2026-03-13T06:52:18.802Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298512, False, False
2026-03-13T06:52:20.971Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295136, False, False
2026-03-13T06:52:23.134Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302404, False, False
2026-03-13T06:52:25.299Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301224, False, False
2026-03-13T06:52:27.465Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305080, False, False
2026-03-13T06:52:29.644Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303112, False, False
2026-03-13T06:52:31.822Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306876, False, False
2026-03-13T06:52:33.995Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15291972, False, False
2026-03-13T06:52:36.163Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300520, False, False
2026-03-13T06:52:38.328Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15289008, False, False
2026-03-13T06:52:40.493Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305376, False, False
2026-03-13T06:52:42.660Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305020, False, False
2026-03-13T06:52:44.829Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304336, False, False
2026-03-13T06:52:46.997Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305804, False, False
2026-03-13T06:52:49.164Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305176, False, False
2026-03-13T06:52:51.333Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298800, False, False
2026-03-13T06:52:53.499Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302004, False, False
2026-03-13T06:52:55.665Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306984, False, False
2026-03-13T06:52:57.832Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303088, False, False
2026-03-13T06:52:59.996Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302968, False, False
2026-03-13T06:53:02.173Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299832, False, False
2026-03-13T06:53:04.351Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298724, False, False
2026-03-13T06:53:06.518Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305044, False, False
2026-03-13T06:53:08.687Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294932, False, False
2026-03-13T06:53:10.851Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300312, False, False
2026-03-13T06:53:13.018Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307720, False, False
2026-03-13T06:53:15.184Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300184, False, False
2026-03-13T06:53:17.352Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302396, False, False
2026-03-13T06:53:19.518Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306360, False, False
2026-03-13T06:53:21.684Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304356, False, False
2026-03-13T06:53:23.851Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301112, False, False
2026-03-13T06:53:26.017Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306492, False, False
2026-03-13T06:53:28.185Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308420, False, False
2026-03-13T06:53:30.361Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307892, False, False
2026-03-13T06:53:32.546Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307436, False, False
